,N,seed,n_gen,n_eval,score,time
2036,40,5,41,8,0.5137552653448952,7.455516576766968
2037,30,5,41,8,0.5140710080154515,6.89944314956665
2038,20,5,41,8,0.5144816624924085,6.328696966171265
2039,10,5,41,8,0.5228073504123566,7.493926286697388
2040,50,5,41,9,0.5190609669668012,6.818303346633911
2041,40,5,41,9,0.520487551012713,6.266321182250977
2042,30,5,41,9,0.5175038529075953,5.802282810211182
2043,20,5,41,9,0.519869531561714,5.172905445098877
2044,10,5,41,9,0.5197181423351941,5.090923547744751
2045,50,5,41,10,0.5250722944132724,7.859218120574951
2046,40,5,41,10,0.5246343363861683,7.349437952041626
2047,30,5,41,10,0.5236613125738194,6.782390832901001
2048,20,5,41,10,0.5237425828484313,6.234623908996582
2049,10,5,41,10,0.3888152273588821,6.223294019699097
2050,50,5,42,1,0.5220853417211354,8.197151184082031
2051,40,5,42,1,0.5217986407625043,7.5671656131744385
2052,30,5,42,1,0.5203210610419351,7.040775299072266
2053,20,5,42,1,0.5198019785859198,6.550935983657837
2054,10,5,42,1,0.5231833821458811,5.530933141708374
2055,50,5,42,2,0.5241568234989469,8.32087755203247
2056,40,5,42,2,0.5234534683199171,6.569898843765259
2057,30,5,42,2,0.521718583732725,5.811221122741699
2058,20,5,42,2,0.5222453457211336,5.592270135879517
2059,10,5,42,2,0.5265262615187878,5.430445909500122
2060,50,5,42,3,0.5189903125460357,6.489726543426514
2061,40,5,42,3,0.5191778273857901,5.974362850189209
2062,30,5,42,3,0.5182214782444516,5.264508962631226
2063,20,5,42,3,0.5176679708207857,5.328623056411743
2064,10,5,42,3,0.521933065620615,5.448023796081543
2065,50,5,42,4,0.5235342540990323,9.006990671157837
2066,40,5,42,4,0.5234538103627459,21.664698839187622
2067,30,5,42,4,0.5244393337872153,8.580119132995605
2068,20,5,42,4,0.5230040208373612,8.016812562942505
2069,10,5,42,4,0.38833242858822564,8.440302848815918
2070,50,5,42,5,0.3874579004520553,9.76926875114441
2071,40,5,42,5,0.38900985592146886,9.098587274551392
2072,30,5,42,5,0.38890292173030294,8.578475952148438
2073,20,5,42,5,0.3876660632037204,7.592641115188599
2074,10,5,42,5,0.3952278376994496,8.06331729888916
2075,50,5,42,6,0.5246391124540336,12.017010688781738
2076,40,5,42,6,0.5224774299105406,11.327263355255127
2077,30,5,42,6,0.5218206116615921,10.481886863708496
2078,20,5,42,6,0.5233915435045859,9.707256555557251
2079,10,5,42,6,0.5270224175193442,9.413435697555542
2080,50,5,42,7,0.5194269635478745,7.164033889770508
2081,40,5,42,7,0.5204489830771947,6.477915048599243
2082,30,5,42,7,0.5198530848941633,6.070411682128906
2083,20,5,42,7,0.5196891432361007,5.512101173400879
2084,10,5,42,7,0.3864348748954693,5.883843898773193
2085,50,5,42,8,0.3843732713981718,12.290618181228638
2086,40,5,42,8,0.38175446455396467,11.466046333312988
2087,30,5,42,8,0.37958667665099993,10.961485862731934
2088,20,5,42,8,0.38361880598661274,10.136327028274536
2089,10,5,42,8,0.38664197922839005,9.702287673950195
2090,50,5,42,9,0.5234211562730089,7.206783771514893
2091,40,5,42,9,0.5229281493970154,6.858554363250732
2092,30,5,42,9,0.522775973701008,6.329370975494385
2093,20,5,42,9,0.521882584776555,5.684988737106323
2094,10,5,42,9,0.5263517206078335,4.267158269882202
2095,50,5,42,10,0.519771676660927,11.000239133834839
2096,40,5,42,10,0.5194043025410319,10.164746761322021
2097,30,5,42,10,0.5172924114217154,9.55531120300293
2098,20,5,42,10,0.519261142532354,8.814552545547485
2099,10,5,42,10,0.3833994124979709,8.195820808410645
2100,50,5,43,1,0.5251238380839476,10.784876823425293
2101,40,5,43,1,0.5232109254162942,10.015809535980225
2102,30,5,43,1,0.523462805509869,9.440001726150513
2103,20,5,43,1,0.5246967036940919,8.947665691375732
2104,10,5,43,1,0.3853017459834296,10.139631509780884
2105,50,5,43,2,0.5140987785027327,10.144577980041504
2106,40,5,43,2,0.5154573397034283,9.268218040466309
2107,30,5,43,2,0.5174190357720311,8.463251113891602
2108,20,5,43,2,0.5195139309157282,7.825649261474609
2109,10,5,43,2,0.5238457575512858,7.003893852233887
2110,50,5,43,3,0.5185350925557558,7.059884548187256
2111,40,5,43,3,0.5181263481105539,6.531551122665405
2112,30,5,43,3,0.5197515542351103,5.924573183059692
2113,20,5,43,3,0.518603453914867,5.411920070648193
2114,10,5,43,3,0.38759670196162777,6.3567328453063965
2115,50,5,43,4,0.5227239584249672,8.065557718276978
2116,40,5,43,4,0.5231112077378439,7.491253852844238
2117,30,5,43,4,0.5215003816049604,7.005427598953247
2118,20,5,43,4,0.5213329852551405,6.486321926116943
2119,10,5,43,4,0.5257489144036777,6.248995304107666
2120,50,5,43,5,0.5227131974037078,7.676050662994385
2121,40,5,43,5,0.5223419227503696,7.111675977706909
2122,30,5,43,5,0.521000517496571,6.563262462615967
2123,20,5,43,5,0.5215082792061978,6.053664445877075
2124,10,5,43,5,0.5241907376140511,6.401868581771851
2125,50,5,43,6,0.5257732275387449,12.15651249885559
2126,40,5,43,6,0.52474712512006,11.347865104675293
2127,30,5,43,6,0.5234739929005704,10.578449010848999
2128,20,5,43,6,0.525297247025095,9.731621742248535
2129,10,5,43,6,0.38684471799739517,9.386815309524536
2130,50,5,43,7,0.38802006479731166,6.894907712936401
2131,40,5,43,7,0.52323528153396,6.121898412704468
2132,30,5,43,7,0.38784715261073555,5.645809888839722
2133,20,5,43,7,0.5237986527910938,5.464925289154053
2134,10,5,43,7,0.3934558233780714,5.335509777069092
2135,50,5,43,8,0.5233322202935766,7.908357858657837
2136,40,5,43,8,0.5236736038207936,7.286774158477783
2137,30,5,43,8,0.5227054308399601,6.741986989974976
2138,20,5,43,8,0.522360863502908,6.280534982681274
2139,10,5,43,8,0.5273952564754957,6.266655206680298
2140,50,5,43,9,0.522946582959588,8.879530906677246
2141,40,5,43,9,0.5220439799405425,8.194464206695557
2142,30,5,43,9,0.5231254216752639,7.665162801742554
2143,20,5,43,9,0.5228433063167686,7.085165500640869
2144,10,5,43,9,0.3878225096780537,8.412447452545166
2145,50,5,43,10,0.5254238993641653,10.782113075256348
2146,40,5,43,10,0.52522036014855,10.128569602966309
2147,30,5,43,10,0.5237042803328406,9.435001850128174
2148,20,5,43,10,0.5252820489521157,8.797814846038818
2149,10,5,43,10,0.38831552974124284,9.579270362854004
2150,50,5,44,1,0.5197173097375828,9.710933446884155
2151,40,5,44,1,0.5179689641804229,9.553095817565918
2152,30,5,44,1,0.516208968786318,8.605433940887451
2153,20,5,44,1,0.5183265046736567,8.7946195602417
2154,10,5,44,1,0.38230619591737325,8.442013263702393
2155,50,5,44,2,0.5230017315121238,7.023496389389038
2156,40,5,44,2,0.5224341910556826,6.438997507095337
2157,30,5,44,2,0.5207295569292517,5.916881322860718
2158,20,5,44,2,0.5206756714571614,5.482259273529053
2159,10,5,44,2,0.525243741452533,5.350064277648926
2160,50,5,44,3,0.5254305341704244,12.345112562179565
2161,40,5,44,3,0.5230577966137417,11.58131742477417
2162,30,5,44,3,0.5224825988948386,10.714061737060547
2163,20,5,44,3,0.5242953912870345,10.136536359786987
2164,10,5,44,3,0.5289076987947374,9.440420866012573
2165,50,5,44,4,0.3828146104927813,12.061448335647583
2166,40,5,44,4,0.38072588119421985,11.309381484985352
2167,30,5,44,4,0.3787666059891263,10.610833406448364
2168,20,5,44,4,0.3821185221968698,9.902215242385864
2169,10,5,44,4,0.38692704354231333,9.354246616363525
2170,50,5,44,5,0.5157180537499112,10.321595668792725
2171,40,5,44,5,0.5154490628361476,9.613678693771362
2172,30,5,44,5,0.5162118349298985,8.858507871627808
2173,20,5,44,5,0.5180536900928964,8.100481033325195
2174,10,5,44,5,0.3816424448748582,7.659584283828735
2175,50,5,44,6,0.38108450540121225,11.898943424224854
2176,40,5,44,6,0.526572953265557,11.14120078086853
2177,30,5,44,6,0.5246578115156776,10.058309316635132
2178,20,5,44,6,0.3807510013853201,9.645002126693726
2179,10,5,44,6,0.388721712293399,9.043915271759033
2180,50,5,44,7,0.5242948711625701,10.091038465499878
2181,40,5,44,7,0.5242968847216622,9.28613018989563
2182,30,5,44,7,0.5220197701796617,8.641780614852905
2183,20,5,44,7,0.5236967259306453,8.83419418334961
2184,10,5,44,7,0.38793613445498243,9.29509162902832
2185,50,5,44,8,0.5259851194648094,12.130054712295532
2186,40,5,44,8,0.5239958245300601,11.377313613891602
2187,30,5,44,8,0.5225708677927091,10.724147081375122
2188,20,5,44,8,0.5250031628280991,10.042608976364136
2189,10,5,44,8,0.528483756616362,9.46500039100647
2190,50,5,44,9,0.5169750637313055,10.99597978591919
2191,40,5,44,9,0.5184360363683064,11.908790111541748
2192,30,5,44,9,0.5205905127997356,9.133780479431152
2193,20,5,44,9,0.522123108744346,8.419999599456787
2194,10,5,44,9,0.5267082127978306,7.5357584953308105
2195,50,5,44,10,0.5193049361385073,11.088338613510132
2196,40,5,44,10,0.5196836149630628,10.455641269683838
2197,30,5,44,10,0.5199987428307256,9.431825876235962
2198,20,5,44,10,0.523771972112412,8.685673952102661
2199,10,5,44,10,0.5288250802436728,8.100219488143921
2200,50,5,45,1,0.523903384506847,12.414334535598755
2201,40,5,45,1,0.5219508622937246,11.536978006362915
2202,30,5,45,1,0.5201243417193094,10.828840255737305
2203,20,5,45,1,0.5228233380192449,10.132880210876465
2204,10,5,45,1,0.5256251603845524,9.680896282196045
2205,50,5,45,2,0.522187587291649,11.190759897232056
2206,40,5,45,2,0.521229843394826,10.303803443908691
2207,30,5,45,2,0.5219155431255991,9.740211486816406
2208,20,5,45,2,0.5253397947591492,9.247336149215698
2209,10,5,45,2,0.5307128815322711,8.588749885559082
2210,50,5,45,3,0.5257676114482608,12.294882774353027
2211,40,5,45,3,0.5242458244288428,11.623231172561646
2212,30,5,45,3,0.5224520164090376,10.714101076126099
2213,20,5,45,3,0.5251514986408222,10.003287315368652
2214,10,5,45,3,0.3845647464671591,9.718637943267822
2215,50,5,45,4,0.5260075243694773,12.155431747436523
2216,40,5,45,4,0.5238910284105257,11.246692419052124
2217,30,5,45,4,0.522478496828225,10.671088695526123
2218,20,5,45,4,0.5253508591272253,9.766886711120605
2219,10,5,45,4,0.5297747437944766,9.513931512832642
2220,50,5,45,5,0.5241704697011546,12.697861671447754
2221,40,5,45,5,0.5236031117590136,11.714780330657959
2222,30,5,45,5,0.5229132112612535,10.842599153518677
2223,20,5,45,5,0.524782105311217,10.2891263961792
2224,10,5,45,5,0.3860329076163947,9.739455938339233
2225,50,5,45,6,0.5224153849841219,11.44219708442688
2226,40,5,45,6,0.5209092919402242,10.65609335899353
2227,30,5,45,6,0.5226320732344298,9.997408866882324
2228,20,5,45,6,0.5258491899379655,9.297051906585693
2229,10,5,45,6,0.5306300957494966,8.499541759490967
2230,50,5,45,7,0.5174285464012272,10.562314510345459
2231,40,5,45,7,0.5173400534540675,9.807502031326294
2232,30,5,45,7,0.5188843293616822,9.118854761123657
2233,20,5,45,7,0.5210278211662722,7.974461078643799
2234,10,5,45,7,0.38245917456200973,7.672216176986694
2235,50,5,45,8,0.5250255180223968,9.692633628845215
2236,40,5,45,8,0.5239715035534198,8.970653057098389
2237,30,5,45,8,0.5251078667310017,8.372303247451782
2238,20,5,45,8,0.5248666605510431,7.797905206680298
2239,10,5,45,8,0.3918816694677938,8.218942403793335
2240,50,5,45,9,0.5257061151395214,10.75324273109436
2241,40,5,45,9,0.5234543760419819,10.042174100875854
2242,30,5,45,9,0.5236214390263457,8.98427963256836
2243,20,5,45,9,0.5246065005298858,9.914949178695679
2244,10,5,45,9,0.3865911576770185,10.155710220336914
2245,50,5,45,10,0.5165901613088044,6.89412522315979
2246,40,5,45,10,0.5165781259434489,6.466882944107056
2247,30,5,45,10,0.5144386041158329,5.920765161514282
2248,20,5,45,10,0.5142283076627878,5.47832179069519
2249,10,5,45,10,0.5211289233964762,4.8237833976745605
2250,50,5,46,1,0.3827948063318148,10.751429319381714
2251,40,5,46,1,0.38223077217505885,10.139225482940674
2252,30,5,46,1,0.3805220584327367,9.515841245651245
2253,20,5,46,1,0.5255419283368726,8.650378942489624
2254,10,5,46,1,0.3877599714662026,10.044339656829834
2255,50,5,46,2,0.5260649002103973,11.75398325920105
2256,40,5,46,2,0.5257521503786258,11.010934591293335
2257,30,5,46,2,0.5233513228959898,10.273864269256592
2258,20,5,46,2,0.5257607651426601,9.739003419876099
2259,10,5,46,2,0.38733578725287865,8.9506094455719
2260,50,5,46,3,0.526330437600034,11.647937059402466
2261,40,5,46,3,0.5238419446946586,11.050641536712646
2262,30,5,46,3,0.5241673902312411,10.235768556594849
2263,20,5,46,3,0.5263745957358597,9.455034017562866
2264,10,5,46,3,0.3856524769626446,8.810374736785889
2265,50,5,46,4,0.5225212680373739,8.058881998062134
2266,40,5,46,4,0.5222205965329406,7.473723411560059
2267,30,5,46,4,0.5211691680076158,6.8186962604522705
2268,20,5,46,4,0.5210868221331293,6.489751815795898
2269,10,5,46,4,0.5251537936616435,6.513498306274414
2270,50,5,46,5,0.5174442424733948,10.140997648239136
2271,40,5,46,5,0.5192820411996121,9.707101583480835
2272,30,5,46,5,0.520531128897669,8.960350275039673
2273,20,5,46,5,0.5232432275271466,8.02694034576416
2274,10,5,46,5,0.5279790971075077,7.3315041065216064
2275,50,5,46,6,0.5233816750639395,10.74414348602295
2276,40,5,46,6,0.522453301860905,10.048635721206665
2277,30,5,46,6,0.5221445713695807,9.20976185798645
2278,20,5,46,6,0.5233540282464865,9.158597946166992
2279,10,5,46,6,0.5283452236313462,10.255475997924805
2280,50,5,46,7,0.3832249407070684,10.533105611801147
2281,40,5,46,7,0.3825853931337376,9.964287519454956
2282,30,5,46,7,0.38137806998683244,9.488043546676636
2283,20,5,46,7,0.38189716240904276,8.66344952583313
2284,10,5,46,7,0.3890406006393652,10.234117031097412
2285,50,5,46,8,0.522321991894199,9.073385000228882
2286,40,5,46,8,0.523397920481189,8.597491025924683
2287,30,5,46,8,0.5232820211179056,7.801954984664917
2288,20,5,46,8,0.5224550623682895,7.406291246414185
2289,10,5,46,8,0.5273633786623091,6.867251396179199
2290,50,5,46,9,0.5240323427604482,9.785064220428467
2291,40,5,46,9,0.5238688543679666,8.85431981086731
2292,30,5,46,9,0.5245060790276108,8.468303680419922
2293,20,5,46,9,0.5230397029272402,7.875612258911133
2294,10,5,46,9,0.38792314975945513,8.052851676940918
2295,50,5,46,10,0.38468393891341923,12.200499057769775
2296,40,5,46,10,0.3833664104947087,11.439697265625
2297,30,5,46,10,0.38202765534044714,10.664748191833496
2298,20,5,46,10,0.3845076608132464,10.145563125610352
2299,10,5,46,10,0.3885691360056367,9.651627779006958
2300,50,5,47,1,0.38281537148207184,11.740747690200806
2301,40,5,47,1,0.3815279852878251,10.684455871582031
2302,30,5,47,1,0.3810496738721086,10.259699583053589
2303,20,5,47,1,0.3820016607071909,10.302739381790161
2304,10,5,47,1,0.38897775027887627,9.759502172470093
2305,50,5,47,2,0.5272186442473717,12.603660345077515
2306,40,5,47,2,0.5246601869450258,11.714919328689575
2307,30,5,47,2,0.5235923272180447,11.221675395965576
2308,20,5,47,2,0.5259251662283224,10.334379434585571
2309,10,5,47,2,0.38407817737686945,9.863622903823853
2310,50,5,47,3,0.5214359329800874,11.267987251281738
2311,40,5,47,3,0.5194295615228619,10.607970476150513
2312,30,5,47,3,0.5213438270859865,10.044811964035034
2313,20,5,47,3,0.5231732161607459,9.230578660964966
2314,10,5,47,3,0.5283645871115001,8.493430614471436
2315,50,5,47,4,0.5241994922866522,8.75635552406311
2316,40,5,47,4,0.5249560188492469,8.453514337539673
2317,30,5,47,4,0.524344383878633,7.895020484924316
2318,20,5,47,4,0.5239412800413954,7.281128168106079
2319,10,5,47,4,0.5278991213893829,7.331286191940308
2320,50,5,47,5,0.522146579259275,11.405952215194702
2321,40,5,47,5,0.520685739473038,10.593258380889893
2322,30,5,47,5,0.5228429319993821,9.886882543563843
2323,20,5,47,5,0.5249024681173564,9.094289302825928
2324,10,5,47,5,0.5296979993873021,8.414101600646973
2325,50,5,47,6,0.5170060804422533,10.243895292282104
2326,40,5,47,6,0.5183671736987571,9.650787115097046
2327,30,5,47,6,0.5182364233926136,8.91923451423645
2328,20,5,47,6,0.5212603049507535,8.058459997177124
2329,10,5,47,6,0.5253606225237173,7.182471513748169
2330,50,5,47,7,0.5235236340333451,9.779446363449097
2331,40,5,47,7,0.5237099050133548,9.046831130981445
2332,30,5,47,7,0.5242756421048699,8.414040565490723
2333,20,5,47,7,0.5236404278774187,7.838964462280273
2334,10,5,47,7,0.38742518990763525,8.221480369567871
2335,50,5,47,8,0.523992721200433,8.759608507156372
2336,40,5,47,8,0.524616384951779,7.8442912101745605
2337,30,5,47,8,0.5246721143587977,7.5072126388549805
2338,20,5,47,8,0.5239277130289587,7.280280828475952
2339,10,5,47,8,0.5268429707922055,7.383763313293457
2340,50,5,47,9,0.5231874068408847,11.089792251586914
2341,40,5,47,9,0.5214790358906334,10.27587890625
2342,30,5,47,9,0.5229751902589808,9.526201725006104
2343,20,5,47,9,0.5262497547450846,8.73793363571167
2344,10,5,47,9,0.38457614326659006,8.077666997909546
2345,50,5,47,10,0.5184811154959771,6.164403915405273
2346,40,5,47,10,0.5186621601358362,5.842307090759277
2347,30,5,47,10,0.5170477396101755,5.5728161334991455
2348,20,5,47,10,0.5178292244630386,5.274352788925171
2349,10,5,47,10,0.5237171984063933,5.445485353469849
2350,50,5,48,1,0.5196370981187285,11.29904842376709
2351,40,5,48,1,0.5193000706471275,10.512272357940674
2352,30,5,48,1,0.5198501561888388,9.796441078186035
2353,20,5,48,1,0.5230087889558819,9.144336938858032
2354,10,5,48,1,0.5288732698898944,8.442403316497803
2355,50,5,48,2,0.526378352814005,12.42042088508606
2356,40,5,48,2,0.5243446382454799,11.640758752822876
2357,30,5,48,2,0.5233113363341142,10.739594459533691
2358,20,5,48,2,0.5257389611516127,10.180070877075195
2359,10,5,48,2,0.5289502369760156,9.459914684295654
2360,50,5,48,3,0.5165671886392188,6.99701714515686
2361,40,5,48,3,0.5181523008678877,6.68166971206665
2362,30,5,48,3,0.5170454226814132,6.149456739425659
2363,20,5,48,3,0.516030824645964,5.601759195327759
2364,10,5,48,3,0.5214819104596496,5.996155500411987
2365,50,5,48,4,0.5262710321593286,10.84608507156372
2366,40,5,48,4,0.5248818067183402,10.122183084487915
2367,30,5,48,4,0.5252234604382011,9.502268075942993
2368,20,5,48,4,0.5260199140004004,8.850099802017212
2369,10,5,48,4,0.3875681967598862,10.588160514831543
2370,50,5,48,5,0.5185387322336108,11.34644603729248
2371,40,5,48,5,0.5202855824769266,10.558349847793579
2372,30,5,48,5,0.5202687681699231,9.65005350112915
2373,20,5,48,5,0.524554664057116,9.089450359344482
2374,10,5,48,5,0.5281886006412944,8.32909369468689
2375,50,5,48,6,0.38207941057037287,12.071892738342285
2376,40,5,48,6,0.5249913300702822,11.347167015075684
2377,30,5,48,6,0.5234775079505789,10.581212997436523
2378,20,5,48,6,0.3814818881551332,9.818098068237305
2379,10,5,48,6,0.3862695946517116,9.521512746810913
2380,50,5,48,7,0.5243335163011141,9.00684380531311
2381,40,5,48,7,0.5255801849176067,8.336166381835938
2382,30,5,48,7,0.5249528511869072,7.759612083435059
2383,20,5,48,7,0.5243941952947956,7.123464107513428
2384,10,5,48,7,0.38901929254865564,6.955447435379028
2385,50,5,48,8,0.5250780813853773,8.935125350952148
2386,40,5,48,8,0.527023778727716,8.313931941986084
2387,30,5,48,8,0.5256085514990323,7.72847056388855
2388,20,5,48,8,0.5251300209305643,7.086260080337524
2389,10,5,48,8,0.3886509412206605,7.851924419403076
2390,50,5,48,9,0.5225631289847663,11.715901613235474
2391,40,5,48,9,0.5210093319870152,10.951453447341919
2392,30,5,48,9,0.5224814104867148,10.20158839225769
2393,20,5,48,9,0.5258040871693284,9.656234502792358
2394,10,5,48,9,0.38348061789492804,9.155200481414795
2395,50,5,48,10,0.38679465662341006,7.695541858673096
2396,40,5,48,10,0.38623346491774724,7.128767251968384
2397,30,5,48,10,0.3848778399433968,6.599304914474487
2398,20,5,48,10,0.38424963139589463,6.112494707107544
2399,10,5,48,10,0.38988861554912113,6.0582499504089355
2400,50,5,49,1,0.5245728481163192,11.778460264205933
2401,40,5,49,1,0.5233168083024298,10.707302570343018
2402,30,5,49,1,0.5229415216827731,9.988353729248047
2403,20,5,49,1,0.5272465191449971,9.196855306625366
2404,10,5,49,1,0.38392152514076816,8.515050172805786
2405,50,5,49,2,0.5253353800995889,12.10395097732544
2406,40,5,49,2,0.5247949311164798,11.36383605003357
2407,30,5,49,2,0.5229974275598034,10.633209705352783
2408,20,5,49,2,0.525951508699461,9.699043273925781
2409,10,5,49,2,0.3847425910172303,9.375881433486938
2410,50,5,49,3,0.3828848748192827,12.522454500198364
2411,40,5,49,3,0.3815572260144223,12.005065679550171
2412,30,5,49,3,0.3804609080267131,11.016395330429077
2413,20,5,49,3,0.38281912977723115,10.371787309646606
2414,10,5,49,3,0.3884993317842105,9.730617046356201
2415,50,5,49,4,0.524976777282933,10.05302619934082
2416,40,5,49,4,0.5237284017414243,10.181422710418701
2417,30,5,49,4,0.5231872266238344,9.56899881362915
2418,20,5,49,4,0.5245116850028614,8.909828186035156
2419,10,5,49,4,0.3859124751804437,9.690669775009155
2420,50,5,49,5,0.5235589361630738,8.751160860061646
2421,40,5,49,5,0.5243476796397837,8.635619878768921
2422,30,5,49,5,0.5238935497715773,7.880859375
2423,20,5,49,5,0.5227201435266593,7.267063140869141
2424,10,5,49,5,0.5268057507997432,7.170838356018066
2425,50,5,49,6,0.5255071037817257,9.602030515670776
2426,40,5,49,6,0.525106227938546,8.924734354019165
2427,30,5,49,6,0.523149137890273,8.350249767303467
2428,20,5,49,6,0.5256193185087095,8.153273344039917
2429,10,5,49,6,0.39035221949522025,8.85741925239563
2430,50,5,49,7,0.5150317722749174,10.623862266540527
2431,40,5,49,7,0.5150639243399635,9.9226815700531
2432,30,5,49,7,0.5162884645864283,9.159542083740234
2433,20,5,49,7,0.5178445240658566,8.22970175743103
2434,10,5,49,7,0.5264186709543779,7.689404249191284
2435,50,5,49,8,0.5244401398529159,7.941952228546143
2436,40,5,49,8,0.5240540052382293,7.115791320800781
2437,30,5,49,8,0.5236121278825009,6.81336522102356
2438,20,5,49,8,0.5222503210115591,6.327267408370972
2439,10,5,49,8,0.525632577937608,6.335729360580444
2440,50,5,49,9,0.5250101197004937,9.512377500534058
2441,40,5,49,9,0.5257529342387764,9.277992486953735
2442,30,5,49,9,0.5230642487022642,8.647266626358032
2443,20,5,49,9,0.5251379800273435,8.907899141311646
2444,10,5,49,9,0.38979660789060133,9.216809749603271
2445,50,5,49,10,0.389358857896899,10.393847465515137
2446,40,5,49,10,0.3904488997854732,9.95260214805603
2447,30,5,49,10,0.39152265537333114,9.30918025970459
2448,20,5,49,10,0.3894797261845768,8.637872695922852
2449,10,5,49,10,0.397570446057452,9.512756586074829
2450,50,5,50,1,0.5256688985902201,10.771167755126953
2451,40,5,50,1,0.5241077471344906,10.215739727020264
2452,30,5,50,1,0.5243070807966744,9.354514360427856
2453,20,5,50,1,0.5253240315215237,9.814818620681763
2454,10,5,50,1,0.38520824966177136,10.245997428894043
2455,50,5,50,2,0.5272488752573898,12.489990711212158
2456,40,5,50,2,0.5253370603411861,11.672469139099121
2457,30,5,50,2,0.5244303974551334,10.93837308883667
2458,20,5,50,2,0.526512778727997,10.185371160507202
2459,10,5,50,2,0.38526810825262175,9.680891275405884
2460,50,5,50,3,0.5254835150505194,9.92658019065857
2461,40,5,50,3,0.5251091119081988,9.262676000595093
2462,30,5,50,3,0.5256775685494814,8.603054285049438
2463,20,5,50,3,0.525030129149958,7.941962242126465
2464,10,5,50,3,0.38953091159576336,8.137571096420288
2465,50,5,50,4,0.5242468131430544,8.921769142150879
2466,40,5,50,4,0.5257573327025921,8.310968399047852
2467,30,5,50,4,0.5244101201029668,7.7102930545806885
2468,20,5,50,4,0.524472414263355,7.068431615829468
2469,10,5,50,4,0.38816682655333457,7.94825291633606
2470,50,5,50,5,0.5245597388372862,9.593261957168579
2471,40,5,50,5,0.5251084926318222,9.388908624649048
2472,30,5,50,5,0.5237712252759397,8.745774984359741
2473,20,5,50,5,0.525131431998012,8.976760864257812
2474,10,5,50,5,0.38713571093006727,9.046838998794556
2475,50,5,50,6,0.5252041767443733,7.9153783321380615
2476,40,5,50,6,0.5250496415775215,7.323453426361084
2477,30,5,50,6,0.5242880073818939,6.772348403930664
2478,20,5,50,6,0.5239747905396447,6.266266345977783
2479,10,5,50,6,0.38876702068694363,6.252565145492554
2480,50,5,50,7,0.5229838118220039,7.7740960121154785
2481,40,5,50,7,0.5238413514770395,7.181366443634033
2482,30,5,50,7,0.523989383549053,6.642721176147461
2483,20,5,50,7,0.5231377979154985,19.916954040527344
2484,10,5,50,7,0.5264864839108305,7.386509656906128
2485,50,5,50,8,0.5265047672688629,12.229532718658447
2486,40,5,50,8,0.5245974223098269,11.41352105140686
2487,30,5,50,8,0.5244901882852672,10.814496517181396
2488,20,5,50,8,0.5258699093326273,9.965616703033447
2489,10,5,50,8,0.5308705597815262,9.625017404556274
2490,50,5,50,9,0.3817940189822598,12.274372816085815
2491,40,5,50,9,0.5254176835867874,11.368316411972046
2492,30,5,50,9,0.5235522523610295,10.643821239471436
2493,20,5,50,9,0.5262928908145846,9.88265061378479
2494,10,5,50,9,0.38551531101868186,9.59253478050232
2495,50,5,50,10,0.5258864530413111,11.935643196105957
2496,40,5,50,10,0.5249003125090427,11.113903522491455
2497,30,5,50,10,0.5256655084656702,10.16422724723816
2498,20,5,50,10,0.38087020947547545,9.661345720291138
2499,10,5,50,10,0.3865911394429006,9.059895038604736
2500,50,5,51,1,0.525399150733661,12.095766544342041
2501,40,5,51,1,0.5240080513270082,11.210451126098633
2502,30,5,51,1,0.5251334522155151,10.325550556182861
2503,20,5,51,1,0.38133568914161764,9.381544351577759
2504,10,5,51,1,0.3866599784217734,9.003867864608765
2505,50,5,51,2,0.5222445212398068,11.816969871520996
2506,40,5,51,2,0.5217154680578597,10.573408842086792
2507,30,5,51,2,0.5229509600183486,9.655858278274536
2508,20,5,51,2,0.5261023292486879,8.973406791687012
2509,10,5,51,2,0.5311287802168503,8.104595422744751
2510,50,5,51,3,0.524192232601316,11.84444522857666
2511,40,5,51,3,0.5232067945052702,11.039371252059937
2512,30,5,51,3,0.52498802600097,10.19889235496521
2513,20,5,51,3,0.5269224822722183,9.644946575164795
2514,10,5,51,3,0.38443188140103857,8.965413808822632
2515,50,5,51,4,0.5248170801196758,12.36327052116394
2516,40,5,51,4,0.523758049660677,11.170246601104736
2517,30,5,51,4,0.5252511655182983,10.247567892074585
2518,20,5,51,4,0.5278368411313595,12.600243330001831
2519,10,5,51,4,0.38575848835043847,9.091335773468018
2520,50,5,51,5,0.3813233225291502,12.308672189712524
2521,40,5,51,5,0.5259188429067768,11.381309270858765
2522,30,5,51,5,0.525758868135087,10.784754514694214
2523,20,5,51,5,0.5271851271214316,9.877119541168213
2524,10,5,51,5,0.3849253565657843,14.75795602798462
2525,50,5,51,6,0.3827458165761416,13.293267011642456
2526,40,5,51,6,0.3817908845934328,11.9396231174469
2527,30,5,51,6,0.3802832332216266,11.173035144805908
2528,20,5,51,6,0.38253637733532203,10.425664186477661
2529,10,5,51,6,0.38802312172204684,9.589985847473145
2530,50,5,51,7,0.3862786626115729,12.572654962539673
2531,40,5,51,7,0.3831262343395712,11.78814435005188
2532,30,5,51,7,0.3818291929204344,10.837711572647095
2533,20,5,51,7,0.38409151868105335,10.35754680633545
2534,10,5,51,7,0.387893182453915,9.67503547668457
2535,50,5,51,8,0.3807989634970732,12.133923053741455
2536,40,5,51,8,0.5273716283337937,11.349506378173828
