,heuristic_param,seed,n_gen,score,readjustement,accuracy,variance,elapsed_time_proc,elapsed_time_acc,elapsed_time
2206,"[5, 3]",24,30,0.5171423321434387,False,0.1689579489077584,0.0015109719198112,668.9026410579681,125.17381119728088,794.076452255249
2207,"[5, 3]",24,31,0.5171423321434387,False,0.1689579489077584,2.86718869964118e-05,682.8427710533142,125.17381119728088,808.0165822505951
2208,"[5, 3]",24,32,0.5171423321434387,False,0.1689579489077584,0.0013100631045394,696.96191573143,125.17381119728088,822.1357269287109
2209,"[5, 3]",24,33,0.5171423321434387,False,0.1689579489077584,1.6533093019754425e-05,711.7823572158813,125.17381119728088,836.9561684131622
2210,"[5, 3]",24,34,0.5171423321434387,False,0.1689579489077584,0.0007927227786107,726.6657719612122,125.17381119728088,851.839583158493
2211,"[5, 3]",24,35,0.5171423321434387,False,0.1689579489077584,0.0023947452965677,742.2991740703583,125.17381119728088,867.4729852676392
2212,"[5, 3]",24,36,0.5171423321434387,False,0.1689579489077584,3.609763563003324e-05,758.4671859741211,125.17381119728088,883.640997171402
2213,"[5, 3]",24,37,0.5171423321434387,False,0.1689579489077584,0.0006885754562837,774.1863906383514,125.17381119728088,899.3602018356323
2214,"[5, 3]",24,38,0.5171423321434387,False,0.1689579489077584,0.0008020018956866,789.5207009315491,125.17381119728088,914.69451212883
2215,"[5, 3]",24,39,0.5171423321434387,False,0.1689579489077584,0.0015366368686361,805.4374973773956,125.17381119728088,930.6113085746764
2216,"[5, 3]",24,40,0.5171423321434387,False,0.1689579489077584,1.735716873438089e-05,821.4397850036621,125.17381119728088,946.613596200943
2217,"[5, 3]",24,41,0.5171423321434387,False,0.1689579489077584,1.1564600248659545e-06,835.805540561676,125.17381119728088,960.9793517589568
